,title,year,genre,mix,bpm,artist
278,When I Grow Up,2007,—,—,140,Garbage
279,When I Grow Up,1999,—,Danny Tenaglia Club Mix,128,Garbage
280,Why Do You Love Me,2005,Rock,—,160,Garbage
281,,,,,,
282,You Look So Fine,1999,—,Eric Kupper Deep Drama Mix,127,Garbage
283,Discotech,2006,—,Raw Mix,126,Garcia
284,All I Want,2003,—,Fast Club Mix,140,Gardeweg
285,Save The Queen,2016,Top 40,—,90,GAREK
286,Get It Right,2011,Top 40,—,87,Gareth Asher ft. Nappy Roots
287,Say What You Gotta Say,2013,Top 40,—,131,Gareth Barker
288,Say What You Gotta Say,2013,Top 40,—,131,Gareth Barker
289,U,2014,Dance,—,130,Gareth Emery ft. Bo Bruce
290,U,2014,Dance,Radio Mix,130,Gareth Emery ft. Bo Bruce
291,Concrete Angel,2012,Dance,—,130,Gareth Emery ft. Christina Novelli
292,Lost,2016,Dance,—,128,Gareth Emery ft. Janet Devlin
293,Reckless,2016,Electronica,Extended Mix,128,Gareth Emery ft. Wayward Daughter
294,Reckless,2016,Dance,—,128,Gareth Emery ft. Wayward Daughter
295,Reckless,2016,Electronica,Extended Mix,128,Gareth Emery ft. Wayward Daughter
296,Reckless,2016,Dance,—,128,Gareth Emery ft. Wayward Daughter
297,On A Good Day (Metropolis),2011,—,Extended Mix,134,Gareth Emery Pres. Oceanlab
298,On A Good Day (Metropolis),2011,—,Extended Mix,134,Gareth Emery Pres. Oceanlab
299,Luna,2004,Latin Pop,—,90,Gargolas ft. Don Omar
300,Luna,2004,Latin Pop,—,90,Gargolas ft. Don Omar
301,A Que No Te Atreves,2004,—,—,95,Gargolas ft. Tito 'El Bambino'
302,A Que No Te Atreves,2004,—,—,95,Gargolas ft. Tito 'El Bambino'
303,Shine Good,2018,—,Steve Aoki Remix,126,Garmiani ft. Julimar Santos
304,Jump & Sweat,2015,Dance,Radio Edit,128,Garmiani ft. Sanjin
305,Jump & Sweat,2016,Electronica,Original Mix,128,Garmiani ft. Sanjin
306,Seul,—,—,—,120,Garou
307,Seul,—,—,—,120,Garou
308,You Know That,2017,Urban,—,69,Garren ft. YFN Lucci
309,You Know That,2017,Urban,Lyric Video - Explicit,69,Garren ft. YFN Lucci
310,River Mouth,2019,Rock,—,131,Garrett Kato
311,Slow Crawl,2012,Rock,—,83,Garrison Starr
312,Superhero,1998,—,—,137,Garrison Starr
313,America,2016,Country,—,84,Garry Lee
314,To Make You Feel My Love,1998,—,—,37,Garth Brooks
315,We Shall Be Free,2015,Country,—,99,Garth Brooks
316,To Make You Feel My Love,1998,—,—,37,Garth Brooks
317,We Shall Be Free,2015,Country,—,99,Garth Brooks
318,Dive Bar,2019,Country,—,118,Garth Brooks ft. Blake Shelton
319,Dive Bar,2019,Country,—,118,Garth Brooks ft. Blake Shelton
320,Smoke Rings In The Dark,2006,Country,—,120,Gary Allan
321,Songs About Rain,2004,Country,—,123,Gary Allan
322,The One,2002,—,—,68,Gary Allan
323,Today,2010,Country,Live From The House Of Blues (Chicago 2009),69,Gary Allan
324,Watching Airplanes,2016,Country,—,80,Gary Allan
325,Smoke Rings In The Dark,2006,Country,—,120,Gary Allan
326,Songs About Rain,2004,Country,—,123,Gary Allan
327,The One,2002,—,—,68,Gary Allan
328,Today,2010,Country,Live From The House Of Blues (Chicago 2009),69,Gary Allan
329,Watching Airplanes,2016,Country,—,80,Gary Allan
330,So Help Me Girl,2005,—,—,85,Gary Barlow
331,Superhero,1998,—,—,98,Gary Barlow
332,Changes,2010,—,Original Mix,128,Gary Caos
333,Let's Play (Na Na Na),2011,—,Original Mix,128,Gary Caos
334,Party People,2010,—,Original Mix,127,Gary Caos
335,Sax Power 2K13,2013,—,Original Mix,125,Gary Caos
