,title,year,genre,mix,bpm,artist
107,Let Me Be The One,2001,—,Boris And Beck Extended Vocal Mix,132,Safire
108,"Boy, I've Been Told",2008,—,—,120,Sa-Fire
109,Let Me Be The One (remix),2006,Freestyle,Dj Rerock,122,Sa-Fire
110,Can You Stand The Rain,2001,—,Lp Mix,130,Safire Feat. Cynthia
111,Can You Stand The Rain,2001,—,—,130,Safire Feat. Cynthia
112,Played-a-live (the Bongo Song),2001,—,Radio Edit With Crowd Noise,138,Safri Duo
113,Played-a-live (the Bongo Song),2001,—,Original Club Version,134,Safri Duo
114,Played-A-Live (The Bongo Song),2004,Dance,Original Club Edit,138,Safri Duo
115,Samb-adagio,2002,—,Original Version,138,Safri Duo
116,These Times,2012,—,—,90,SafteySuit
117,On The Loose,1981,Rock,Worlds Apart,138,Saga
118,Push This Center,2010,—,Original Mix,128,Sagan
119,The Madhouse,2010,—,Original Mix,128,Sagan
120,Fuk Dat,1993,—,Raw Mix,119,Sagat
121,Fuk Dat,1993,—,—,119,Sagat
122,Amigo Mio,2006,—,—,136,Sagaz Musical
123,Corazon Duro,2007,—,—,70,Sagaz Musical
124,Tengo Miedo,2007,—,—,139,Sagaz Musical
125,"Tomar, Sufrir Y Llorar",2006,—,—,63,Sagaz Musical
126,Doggystyle,2010,—,—,128,Sage
127,Hoofprints In The Sand,2007,Hip-Hop,—,90,Sage Francis
128,The Buzz Kill,2005,Rock,—,90,Sage Francis
129,Reverse,2017,Hip-Hop,Intro Edit,102,Sage The Gemini
130,Gas Pedal,2013,Urban, Clean Edit*,98,Sage The Gemini ft. Iamsu
131,Gas Pedal,2013,Urban, Clean Edit,97,Sage The Gemini ft. Iamsu
132,Gas Pedal,2013,Urban, Quick Edit,97,Sage The Gemini ft. Iamsu
133,Gas Pedal,2013,Urban,EXPLICIT,98,Sage The Gemini ft. Iamsu
134,Gas Pedal,2013,—,(Explicit),98,Sage The Gemini ft. Iamsu
135,Gas Pedal,2014,Urban,—,98,Sage The Gemini ft. Iamsu
136,Gas Pedal,2014,Urban,Instrumental,97,Sage The Gemini ft. Iamsu
137,Gas Pedal,2014,Urban,Radio Edit,97,Sage The Gemini ft. Iamsu
138,Gas Pedal,2014,Urban,A Cappella - Explicit,97,Sage The Gemini ft. Iamsu
139,Gas Pedal,2014,Urban, Quick Edit*,98,Sage The Gemini ft. Iamsu
140,,,,,,
141,Gas Pedal,2013,Urban, Clean Edit*,98,Sage The Gemini ft. Iamsu
142,Gas Pedal,2013,Urban, Clean Edit,97,Sage The Gemini ft. Iamsu
143,Gas Pedal,2013,Urban, Quick Edit,97,Sage The Gemini ft. Iamsu
144,Gas Pedal,2013,Urban,EXPLICIT,98,Sage The Gemini ft. Iamsu
145,Gas Pedal,2013,—,(Explicit),98,Sage The Gemini ft. Iamsu
146,Gas Pedal,2014,Urban,—,98,Sage The Gemini ft. Iamsu
147,Gas Pedal,2014,Urban,Instrumental,97,Sage The Gemini ft. Iamsu
148,Gas Pedal,2014,Urban,Radio Edit,97,Sage The Gemini ft. Iamsu
149,Gas Pedal,2014,Urban,A Cappella - Explicit,97,Sage The Gemini ft. Iamsu
150,Gas Pedal,2014,Urban, Quick Edit*,98,Sage The Gemini ft. Iamsu
151,,,,,,
152,College Drop,2014,Urban,—,100,Sage The Gemini ft. Kool John
153,College Drop,2014,Hip-Hop,Clean,100,Sage The Gemini ft. Kool John
154,College Drop,2014,Hip-Hop, Quick Edit,100,Sage The Gemini ft. Kool John
155,College Drop,2014,Urban,EXPLICIT,100,Sage The Gemini ft. Kool John
156,College Drop,2014,Urban, Quick Edit*,100,Sage The Gemini ft. Kool John
157,Good Thing,2015,Pop,Nick First Radio Edit,94,Sage The Gemini ft. Nick Jonas
158,Good Thing,2015,Pop,—,94,Sage The Gemini ft. Nick Jonas
159,Good Thing,2015,Pop, Nick First Clean Edit,94,Sage The Gemini ft. Nick Jonas
160,Red Nose,2013,Urban, Quick Edit,97,Sage The Gemini ft. Pitbull
161,Red Nose,2013,Urban,Radio Edit,98,Sage The Gemini ft. Pitbull
162,Red Nose,2013,Urban,Explicit,98,Sage The Gemini ft. Pitbull
163,Red Nose,2013,Urban,—,97,Sage The Gemini ft. Pitbull
164,Guantanamera,2015,Hip-Hop,Explicit,60,Sage The Gemini ft. Trey Songz
165,Guantanamera,2015,Hip-Hop, Quick Edit,60,Sage The Gemini ft. Trey Songz
166,Guantanamera,2015,Hip-Hop,Clean,60,Sage The Gemini ft. Trey Songz
167,Guantanamera,2015,Hip-Hop,—,60,Sage The Gemini ft. Trey Songz
168,Me Enamore De Ti,2018,Pop,—,103,SAG ft. Anna Zarate
169,Me Enamore De Ti,2018,Pop,—,103,SAG ft. Anna Zarate
170,Champagne,2011,—,Jump Smokers Radio Mix,127,Sahara ft. Shaggy
171,Hot Night Crash,2004,Rock,—,162,Sahara Hotnights
172,Outstanding,2018,Urban,—,76,SahBabii ft. 21 Savage
173,Pull Up Wit Ah Stick,2017,Hip-Hop,Instrumental,81,SahBabii ft. Loso Loaded
174,Pull Up Wit Ah Stick,2017,Hip-Hop,Clean Edit,81,SahBabii ft. Loso Loaded
175,Pull Up Wit A Stick,2017,Urban,Clean Edit,81,SahBabii ft. Loso Loaded
176,Pull Up Wit Ah Stick,2017,Hip-Hop,Remix - Explicit,80,SahBabii ft. Young Thug
177,Pull Up Wit Ah Stick,2017,Hip-Hop,Clean Edit - Remix,80,SahBabii ft. Young Thug
178,Pull Up Wit Ah Stick,2017,Hip-Hop,Intro Edit - Remix,80,SahBabii ft. Young Thug
179,Pull Up Wit Ah Stick,2017,Hip-Hop,Quick Edit - Remix,80,SahBabii ft. Young Thug
180,Rock This Night,2014,Top 40,—,130,Sahr Dummy
181,I Love You,2013,—,—,77,Said The Whale
182,UnAmerican,2019,Rock,—,81,Said The Whale
183,Bring Me Down,2011,Urban,—,85,Saigon
184,Relafriendship,2013,—,(Explicit),90,Saigon
185,The Greatest Story Never Told,2011,—,(Explicit),89,Saigon
