,title,year,genre,mix,bpm,artist
87,Diamonds,2007,—,Instrumental,78,Fabolous ft. Young Jeezy
88,Diamonds,2007,—,—,78,Fabolous ft. Young Jeezy
89,Diamonds,2007,—,Instrumental,78,Fabolous ft. Young Jeezy
90,Diamonds,2007,—,—,78,Fabolous ft. Young Jeezy
91,Diamonds,2007,—,Instrumental,78,Fabolous ft. Young Jeezy
92,Just 4 Christmas,2006,—,—,127,Fabrizio Faniello
93,Just Roll,1995,—,—,77,FABU
94,In A Mood,1993,—,—,137,Fabulon
95,9 to 5,2007,—,Uniting Nations Mix,128,Fabulous DJs ft. Sally Jacks
96,Scratch My Back,—,—,—,119,Fabulous Thunderbirds
97,I Won't Lie Down,—,—,Mortal Kombat,137,Face 2 Face
98,I Won't Lie Down,—,—,Mortal Kombat,137,Face 2 Face
99,I Won't Lie Down,—,—,Mortal Kombat,137,Face 2 Face
100,My Favorite Song,2010,Urban, Clean Edit,70,Face Tha Music ft. Patty Tyler
101,Told Me,2015,Urban,—,87,Factor702 ft. Kween
102,Bring It,2004,Breaks,Fixx Remixx,136,Factor-E Vs. Steve Chadwick
103,Nanu,2001,—,—,90,Factory 81
104,As We Land,2017,—,—,133,Fadda Fox
105,Ducking,2014,—,Clean,125,Fadda Fox
106,Good O Body,2014,—,—,123,Fadda Moses
107,Breathing,2014,Dance,Original Mix,92,Faded Paper Figures
108,Lost Stars,2015,Rock,—,101,Faded Paper Figures
109,Relatively,2014,Rock,—,83,Faded Paper Figures
110,Never Fade Out,2018,—,Drew G Club Mix,128,Fadi Awad
111,Metal On Metal,—,—,—,109,Fading Colours
112,Metal On Metal,—,—,—,109,Fading Colours
113,Metal On Metal,—,—,—,109,Fading Colours
114,Borbulhas De Amor,1991,International,—,126,Fagner
115,Counterfeit Sky,2015,Alternative,—,75,Failure
116,Stuck On You,1996,—,—,71,Failure
117,First World Problems,2016,Rock,Explicit,121,Failure Anthem
118,First World Problems,2016,Rock,—,121,Failure Anthem
119,Here For Good,2016,Rock,—,65,Failure Anthem
120,Paralyzed,2015,Rock,—,53,Failure Anthem
121,Bailando Todo Se Olvida,2012,Reggaeton,—,85,Fainal
122,Extranandote (Dulce Nina),2010,Reggaeton,—,92,Fainal
123,I'm Not A DJ (I'm A Rockstar),2013,Dance,Original Mix,128,Fainal
124,Abrakadabra,2011,Reggaeton,—,97,Fainal ft. Bufalo
125,Abrakadabra,2011,Reggaeton,—,97,Fainal ft. Bufalo
126,Dame Un Besito,2010,—,—,116,Fainal ft. Chino Y Nacho
127,Beretta,2014,—,Original Mix,127,Fainal vs Miller
128,Carelessness,2006,—,—,82,Fair
129,Disappearing World,2010,—,Album,90,Fair
130,Arcadia,2015,Rock,—,143,FAIRCHILD
131,Stay Young,2015,Rock,Midnight Mix,120,FAIRCHILD
132,Can't Control The Weather,2016,Rock,Acoustic Version,105,Fairground Saints
133,Can't Control The Weather,2015,Rock,—,107,Fairground Saints
134,DJ (Give It To Me),2014,Dance,Club Mix,128,Fairlight Syndicate
135,Positions,2015,Dance,—,128,Fairlight Syndicate
136,Dance Of The Manatee,2007,—,—,107,Fair To Midland
137,Tall Tales Taste Like Sour Grapes,2007,—,—,71,Fair To Midland
138,Fiesta,—,J-Pop,—,144,Fairy Tail
139,Hey,2016,House,Original Mix,128,Fais ft. Afrojack
140,You Used To Love Me,1995,—,—,89,Faith
141,Like It,2014,—,—,124,Faith Antoine
142,Redemption,—,—,Exalted Mix,122,Faith Assembly
143,Reflections In A Window,—,—,—,121,Faith Assembly
144,Submission,—,—,—,119,Faith Assembly
145,The First Day Of Autumn,—,—,—,121,Faith Assembly
146,The Spinning Wheel,—,—,—,122,Faith Assembly
147,Unraveled,—,—,—,121,Faith Assembly
148,Walking Metropolis,—,—,—,122,Faith Assembly
149,Mesmerized,2005,—,Freemasons Radio Edit,126,Faith Evans
150,Mesmerized,2005,—,Instrumental,94,Faith Evans
151,Mesmerized,2005,—,Freemasons Full Vocal Mix,126,Faith Evans
152,Mesmerized,2005,—,—,94,Faith Evans
153,Mesmerized,2005,—,Freemasons Remix,127,Faith Evans
154,Mesmerized,2008,Rock,Freemason's Radio Edit,126,Faith Evans
155,Mesmerized,2005,Dance,Freemasons Remix*,127,Faith Evans
156,Never Gonna Let You Go,1999,—,—,55,Faith Evans
