,title,year,genre,mix,bpm,artist
93,Love Myself,2015,Dance, Riddler Anthem Intro Edit,128,Hailee Steinfeld
94,Love Myself,2015,Dance, Riddler Anthem Quick Edit,128,Hailee Steinfeld
95,Love Myself,2015,Top 40, Quick Edit*,123,Hailee Steinfeld
96,Love Myself,2015,Dance,Riddler Anthem Radio Edit,128,Hailee Steinfeld
97,Love Myself,2015,Pop, Quick Edit,123,Hailee Steinfeld
98,Most Girls,2017,Top 40,—,102,Hailee Steinfeld
99,,,,,,
100,Most Girls,2017,Pop,Clean Edit,103,Hailee Steinfeld
101,Most Girls,2017,Top 40,Quick Edit,102,Hailee Steinfeld
102,Most Girls,2017,—,Intro Edit,102,Hailee Steinfeld
103,Rock Bottom,2016,Pop, Quick Edit,78,Hailee Steinfeld ft. DNCE
104,Rock Bottom,2016,Pop,—,79,Hailee Steinfeld ft. DNCE
105,Rock Bottom,2016,Top 40, Quick Edit*,79,Hailee Steinfeld ft. DNCE
106,Rock Bottom,2016,Pop, Quick Edit,78,Hailee Steinfeld ft. DNCE
107,Rock Bottom,2016,Pop,—,79,Hailee Steinfeld ft. DNCE
108,Rock Bottom,2016,Top 40, Quick Edit*,79,Hailee Steinfeld ft. DNCE
109,Awkward,2016,Top 40,—,117,Hailey Knox
110,Don't Got One,2018,Top 40,—,70,Hailey Knox
111,Geeks,2016,Top 40,Official Live Video,117,Hailey Knox
112,Don't Need Your Approval,2014,Top 40,—,118,Hailey Rowe
113,Don't Need Your Approval,2014,Pop,Single Edit,118,Hailey Rowe
114,My Boyfriend Is Gay,2013,Top 40,—,118,Hailey Rowe
115,2pac Feat. Outlawz,1996,Hip-Hop,—,82,Hail Mary
116,Breakdance Beach,2011,—,(Explicit),120,Hail Mary Mallon
117,Garfield,2011,Urban,—,80,Hail Mary Mallon
118,Meter Feeder,2011,—,—,94,Hail Mary Mallon
119,Runaway,2011,Rock,—,86,Hail The Villain
120,Take Back The Fear,2010,Rock,—,165,Hail The Villain
