,title,year,genre,mix,bpm,artist
401,Ride For Me,2020,Hip-Hop,Explicit,84,YFN Lucci ft. Yungeen Ace
402,Ride For Me,2020,Hip-Hop,PO Intro Edit,83,YFN Lucci ft. Yungeen Ace
403,Ride For Me,2020,Hip-Hop,PO Clean Edit,83,YFN Lucci ft. Yungeen Ace
404,Ride For Me,2020,Hip-Hop,PO Quick Edit,83,YFN Lucci ft. Yungeen Ace
405,Live That Life,2019,Urban,Explicit,73,YFN Lucci & Rich Homie Quan ft. Garren
406,One Time Comin',2016,Urban,—,108,YG
407,One Time Comin',2017,Urban,Explicit,108,YG
408,Patty Cake,2011,Urban, Clean Edit,89,YG
409,Patty Cake,2011,—,—,89,YG
410,Still Brazy,2016,Urban,—,106,YG
411,Still Brazy,2016,Urban,Explicit,106,YG
412,Too Cocky,2018,—,Explicit,100,YG
413,Toot It And Boot It,2018,Pop,Clean Version,95,YG
414,Toot It & Boot It,2010,Urban,—,95,YG
